OBJECTID,ISLAND,REGION,PROVINCE,DEO,CONG_DIST,ROAD_NAME,LOCATION,BRIDGE_ID,BR_NAME,BR_LENGTH,BR_TYPE1,BR_TYPE2,YR_CONST,ACTUAL_YR,CONDITION,NUM_ABUTT,NUM_PIER,NUM_SPAN,BR_WIDTH,BR_LIFE,LOAD_LIMIT,HT_OVER,HT_UNDER,L_SDWALK,R_SDWALK,NUM_LANES,BNR,CROSSING,BRGY,MUN,REMARKS,created_user,created_date,last_edited_user,last_edited_date,ROAD_SEC_CLASS,SEC_ID,SEC_LENGTH,ROUTE_NO,MaxBRHT,MaxPierHT,COMMENTS
"5527",Visayas,Region VII,Cebu,Cebu 1st District Engineering Office,Cebu (Fourth District),Antonio y De Pio H-way,"20760",B00017CB,Lambusan Br.,40,Steel,Permanent,Year Known,"2008",Fair,"2","0","1",9.14,"30",20,0,0,0.72,0.72,"2",0.069182,Sea (Exposed),Lambusan,San Regemio, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00186CB,"0","820",7.3,0,Vibration is observed when a heavy truck or fast moving car passed thru the bridge. Bridge component to be painted with the standard color.
"5528",Visayas,Region VI,Negros Occidental,Negros Occidental 3rd District Engineering Office,Negros Occidental (Sixth District),Candoni-Sipalay Rd,"1596",B00536NR,Pinag-ulingan Br.,13,Concrete,Permanent,Year Known,"2016",Good,"2","0","1",9.52,"47",20,0,0,1.1,1.1,"2",0,River/Waterway (fresh water),Haba,Candoni, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00256NR,"0","0",5,0,Bridge is in Good Condition
"5529",Visayas,Region VI,Antique,Antique District Engineering Office,Antique (Lone District),Odiong-Sibalom-Sn Remigio-Leon Rd,"4603",B00391PN,Tipuluan Br.,256,Concrete,Permanent,Year Known,"1991",Poor,"2","16","17",9.6,"21",0,0,0,0.73,0.73,"2",0.165271,River/Waterway (fresh water),District Iii,Sibalom, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00413PN,"0","0",0,7.03,Severe scouring of pier footing from pier 1 up to pier 14. Provide scour protection.
"5530",Visayas,Region VI,Iloilo,Iloilo 4th District Engineering Office,Iloilo (Second District),Iloilo City-Leganes-Dumangas Coastal Rd,"9132",B00475PN,Talaugis Br.,71,Concrete,Permanent,Year Known,"1991",Good,"2","2","3",9.57,"38",20,0,0,1.05,1.05,"2",0.011019,Estuary (Salt Water),Tubigan,Zarraga, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00150PN,"0","509",9.9,9.2,Undergone major repair/rehabilitation of existing bridge under CY 2018 GAA Projects and it was proposed for widening from 2 lanes to 4 lanes for FY 2021
"5531",Visayas,Region VI,Negros Occidental,Negros Occidental 1st District Engineering Office,Negros Occidental (Second District),Bacolod North Rd,"6935",B00148NR,Tinihaban Br. 2 (Box Type),8,Concrete,Permanent,Year Known,"1980",Good,"2","1","2",14.37,"40",0,0,0,0,0,"4",0.005747,Not Specified,Tinihaban,E.B.Magalona, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00406NR,"0","7",0,3.78,Routine Maintenance Only
"5532",Visayas,Region VI,Antique,Antique District Engineering Office,Antique (Lone District),Iloilo-Antique Rd,"107319",B00347PN,Langawon Br.,19,Concrete,Permanent,Year Known,"1985",Fair,"2","0","1",9.53,"16",0,0,0,0.8,0.8,"2",0.169811,Sea (Exposed),Poblacion,Tibiao, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00338PN,"0","501",4.98,0,Cracks on concrete bridge deck and material loss on bank protection at both abut. Repair cracks with concrete epoxy injection and repair slope and bank protection.
"5533",Luzon,Region V,Masbate,Masbate 3rd District Engineering Office,Masbate (Third District),Masbate-Cataingan-Placer Rd,"16721",B00068MT,Pinangapugan Br.,37,Concrete,Permanent,Year Known,"1990",Good,"2","2","3",9.53,"19",10,0,0,0.7,0.7,"2",0.016529,River/Waterway (fresh water),Quezon,Uson, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00007MT,"0","662",7.32,4.32,Material Loss/Disintegration at Abutment 1 Slope Protection. Additional boulders and plaster with cement mortar.
"5534",Visayas,Region VII,Bohol,Bohol 1st District Engineering Office,Bohol (First District),Tagbilaran North Rd (Tagbilaran-Jetafe Sect),"40701",B00226BH,Mandaug Br.,24,Concrete,Permanent,Year Known,"2016",Fair,"2","0","1",9.42,"50",20,0,0,0.8,0.8,"2",0.121795,River/Waterway (fresh water),Abucayan Norte,Calape, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00030BH,"0","850",6.2,0,Repair the scour/bank protection on both Abutments. Minor cracking on the girders.
"5535",Visayas,Region VI,Capiz,Capiz 2nd District Engineering Office,Capiz (Second District),Iloilo-Capiz Rd (New Route),"35125",B00237PN,Pamantawan Br.,15,Steel,Permanent,Year Known,"1967",Fair,"2","0","1",8.3,"14",0,0,0,0.35,0.35,"2",0.09434,River/Waterway (fresh water),Pamantawan,Ivisan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00254PN,"0","5",4.25,0,"Cracks were observed on the whole of deck slab. Cracks on the deckslab resulting to water leakage, spalling/disintegration and possible corrosion of rebars. Redecking/Deckslab replacement is suggested. Bridge is widened, under GAA FY 2018."
"5536",Luzon,Region V,Sorsogon,Sorsogon District Engineering Office,Sorsogon (First District),Daang Maharlika (LZ),"33247",B04949LZ,Ticol Br.,13,Concrete,Permanent,Post 1970,"2018",Fair,"2","0","1",16.66,"39",0,0,0,1.02,1.08,"4",0.075472,River/Waterway (fresh water),Ticol,Sorsogon City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S03732LZ,"0","1",4.05,0,Honeycomb & cracks on deck was noted.
"5537",Visayas,Region VII,Bohol,Bohol 3rd District Engineering Office,Bohol (Third District),Loay Interior Rd,"25227",B00083BH,Bilar Br.,26,Steel,Permanent,Year Known,"1994",Good,"2","0","1",8.91,"30",20,0,0,0.43,0.43,"2",0,River/Waterway (fresh water),Poblacion,Bilar, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00077BH,"0","852",6.26,0,Bridge is in GOOD Condition.
"5538",Visayas,Region VI,Iloilo,Iloilo 1st District Engineering Office,Iloilo (First District),Iloilo-Antique Rd,"39729",B00137PN,San Rafael Br.,30,Concrete,Permanent,Year Known,"1958",Fair,"2","1","2",7.72,"17",20,0,0,0.65,0.62,"2",0.168582,River/Waterway (fresh water),San Rafael,Miag-Ao, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00076PN,"0","501",5.6,4.2,Cracks and water leakage noted underneath deck  needs to be repaired.Ongoing widening.
"5539",Visayas,Region VI,Negros Occidental,Negros Occidental 3rd District Engineering Office,Negros Occidental (Sixth District),Kabankalan Jct Salong-Tapi-Dacongcogon-Bantayan Rd,"31096",B00438NR,Magballo Br.,67,Steel,Permanent,Year Known,"2009",Fair,"2","0","1",8.8,"29",20,0,0,0.8,0.8,"2",0.081761,River/Waterway (fresh water),Magballo,Kabankalan City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00180NR,"0","0",9.4,0,Bridge is in Fair Condition
"5540",Visayas,Region VI,Antique,Antique District Engineering Office,Antique (Lone District),Sibalom-Pisanan Rd,"3120",B00029PN,Nagdayao Br.,21,Concrete,Permanent,Year Known,"2011",Fair,"2","0","1",9.57,"41",0,0,0,0.7,0.7,"2",0.138365,River/Waterway (fresh water),Nagdayao,Sibalom, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00387PN,"0","0",4.95,0,"Cracking of 1.0 mm on concrete deck slab and 0.60 mm on R.C. girders, repair cracks by the use of  concrete epoxy injection."
"5541",Visayas,Region VI,Iloilo,Iloilo 3rd District Engineering Office,Iloilo (Fifth District),Iloilo East Coast-Capiz Rd,"3074",B00205PN,Balasan Br.,29,Concrete,Permanent,Year Known,"1992",Fair,"2","0","1",16.96,"20",15,0,0,0.73,0.73,"4",0.056604,River/Waterway (fresh water),Poblacion,Balasan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00228PN,"0","505",7.5,0,"BRIDGE IS IN FAIR CONDITION , REPAIR DAMAGE ON DEFECTS NOTED AND ROUTINE MAINTENANCE"
"5542",Luzon,Region V,Sorsogon,Sorsogon District Engineering Office,Sorsogon (First District),Jct Sorsogon-Bacon-Manito Rd,"5288",B04279LZ,San Roque Br.,10,Concrete,Permanent,Post 1970,"2013",Fair,"2","0","1",8.9,"30",10,0,0,0.7,0.7,"2",0.207547,River/Waterway (fresh water),San Roque,"Bacon District, Sorsogon City", ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S04434LZ,"0","644",3.35,0,Cracks on main structure of abutment 1 and 2 were noted. Material loss on slope protection along abutment 1 was also noted.
"5543",Visayas,Region VII,Bohol,Bohol 2nd District Engineering Office,Bohol (Second District),Tagbilaran North Rd (Tagbilaran-Jetafe Sect),"2507",B00121BH,Sumak Br.,26,Concrete,Permanent,Year Known,"1991",Good,"2","2","3",9.52,"20",20,0,0,1,1,"2",0,River/Waterway (fresh water),Poblacion Centro,Clarin, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00096BH,"0","850",4.9,4,Bridge newly repaired funded FY 2017.
"5544",Visayas,Region VI,Antique,Antique District Engineering Office,Antique (Lone District),Iloilo-Antique Rd,"138769",B00368PN,Calacala Br.,23,Concrete,Permanent,Year Known,"1986",Fair,"2","0","1",9.46,"16",0,0,0,0.75,0.75,"2",0.18239,River/Waterway (fresh water),Idio,Sebaste, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00338PN,"0","501",7.2,0,Cracks on concrete bridge deck and girders and material loss on slope and bank protection at abut 2. Repair cracks with concrete epoxy injection and repair damaged slope and bank protection.
"5545",Visayas,Region VII,Cebu,Cebu 1st District Engineering Office,Cebu (Fourth District),Antonio y De Pio H-way,"12208",B00007CB,Aningan Br.,26,Concrete,Permanent,Year Known,"2011",Fair,"2","0","1",9.7,"35",20,0,0,0.75,0.75,"2",0.062893,Sea (Exposed),Victoria,San Remegio, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00186CB,"0","820",0,0,Bridge widening was already completed upon inspection.
"5546",Luzon,Region V,Masbate,Masbate 2nd District Engineering Office,Masbate (Second District),Jct Milagros-Baleno-Lagta Rd,"19780",B00091MT,Mabato-bato Br.,11,Concrete,Permanent,Year Known,"2014",Good,"2","0","1",9.54,"0",20,0,0,1.1,1.1,"2",0,River/Waterway (fresh water),Mabato-Bato,Mandaon, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00016MT,"0","663",3.14,0,no defects were noted
"5547",Visayas,Region VI,Negros Occidental,Negros Occidental Sub-District Engineering Office,Negros Occidental (First District),Jct Curva Hagnaya-Poblacion-Maaswa Rd,"5438",B00309NR,Maaswa Br. 1,15,Concrete,Permanent,Year Known,"1945",Fair,"2","0","1",8.87,"20",18,0,0,0.74,0.73,"2",0.09434,Estuary (Salt Water),Gen. Luna,Toboso, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00018NR,"0","0",5.6,0,NEWLY RETROFITTED CY - 2016
"5548",Visayas,Region VI,Capiz,Capiz 1st District Engineering Office,Capiz (First District),Iloilo East Coast-Capiz Rd,"26981",B00248PN,Maclos Br.,9,Concrete,Permanent,Year Known,"1974",Good,"2","0","1",17.75,"40",15,0,0,0.45,0.45,"4",0,River/Waterway (fresh water),Jolongajog,"Pontevedra,Capiz", ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00273PN,"0","505",4.7,0,ROUTINE MAINTENANCE REQUIRED
"5549",Visayas,Region VI,Negros Occidental,Negros Occidental 1st District Engineering Office,Negros Occidental (Third District),Bacolod North Rd,"1255",B00315NR,Matab-ang Br. 2,65,Steel,Permanent,Year Known,"1969",Fair,"2","2","3",8.28,"15",0,0,0,0.5,0.5,"2",0.231405,River/Waterway (fresh water),Zone 15,Talisay City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00025NR,"0","7",8.7,7,REPAINTING OF BEARING & STEEL GIRDERS
"5550",Visayas,Region VI,Iloilo,Iloilo 1st District Engineering Office,Iloilo (First District),Miagao-Igbaras Rd,"4868",B00162PN,Caitib Br. 2,26,Concrete,Permanent,Year Known,"2004",Good,"2","0","1",9.65,"34",20,0,0,0.73,0.75,"2",0,River/Waterway (fresh water),Bagacayan,Igbaras, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00101PN,"0","0",7.3,0,Bridge is in good condition.
"5551",Visayas,Region VI,Negros Occidental,Negros Occidental 3rd District Engineering Office,Negros Occidental (Sixth District),Bacolod South Rd (Kabankalan-Hinobaan Section),"118992",B00472NR,Camandagan Br.,12,Concrete,Permanent,Year Known,"2013",Good,"2","0","1",9.3,"44",20,0,0,1,1,"2",0,River/Waterway (fresh water),Culipapa,Hinoba-An, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00224NR,"0","712",5,0,BRIDGE IS IN GOOD CONDITION. ONLY ROUTINE MAINTENANCE NEEDED.
"5552",Visayas,Region VI,Iloilo,Iloilo 2nd District Engineering Office,Iloilo (Third District),Iloilo-Capiz (New Route),"8281",B00191PN,Suage Br.,72,Concrete,Permanent,Year Known,"1984",Good,"2","3","4",11.1,"45",10,0,0,1.5,1.5,"2",0,River/Waterway (fresh water),Batuan,Pototan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00182PN,"0","5",11.6,8.9,Newly Retrofitted/Strengthened bridge funded under GAA 2019. Bridge cannot be utilized due to road slip. Another bridge was constructed at down stream which is an alternative route.
"5553",Luzon,Region V,Sorsogon,Sorsogon District Engineering Office,Sorsogon (First District),Daang Maharlika (LZ),"58904",B04700LZ,Casiguran Br.,32,Concrete,Permanent,Post 1970,"1973",Bad,"2","0","1",17.29,"10",20,0,0,1.09,1.09,"4",0.610063,River/Waterway (fresh water),Adovis,Casiguran, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S03732LZ,"0","1",9.6,0,Major displacement of old deck from new widened deck. (Need repair) Corrosion on main member and other member along span 1 and on bearing along abutment 1 and 2 were noted.
"5554",Visayas,Region VII,Bohol,Bohol 2nd District Engineering Office,Bohol (Second District),Tagbilaran North Rd (Tagbilaran-Jetafe Sect),"23026",B00172BH,Calunasan Br.,31,Steel,Permanent,Year Known,"1991",Good,"2","0","1",9.29,"18",20,0,0,0.97,1.01,"2",0,Estuary (Salt Water),C.P.G.,Getafe, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00104BH,"0","850",7.25,0,Bridge repaired funded FY 2019.
"5555",Visayas,Region VII,Bohol,Bohol 3rd District Engineering Office,Bohol (Third District),Tagbilaran East Rd (Tagbilaran-Jagna),"90433",B00239BH,Palo Br.,27,Concrete,Permanent,Year Known,"2019",Good,"2","2","3",10.16,"40",20,0,0,1.1,1.1,"2",0,Sea (Exposed),Palo,Loay, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00078BH,"0","850",5.3,3.91,Bridge is in GOOD Condition
"5556",Luzon,Region V,Masbate,Masbate 1st District Engineering Office,Masbate (First District),Sn Fernando North Rd,"20467",B00009TC,Dorongan Br.,13,Concrete,Permanent,Year Known,"2013",Fair,"2","0","1",9.5,"25",15,0,4.07,0.75,0.75,"2",0.050314,River/Waterway (fresh water),Bagahanglad,San Jacinto, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00009TC,"0","660",4.6,0,Seal cracks on slope protection
"5557",Visayas,Region VI,Negros Occidental,Negros Occidental 4th District Engineering Office,Negros Occidental (Fourth District),Bago-Mambucal Rd,"23905",B00436NR,Pula Br.,47,Steel,Permanent,Year Known,"2006",Good,"2","0","1",8.1,"10",15,0,0,0.75,0.75,"2",0,River/Waterway (fresh water),Mailum,Bago City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00209NR,"0","0",4.35,0,Newly Rehabilitated & strengthening under CY 2019 GAA
"5558",Visayas,Region VI,Capiz,Capiz 1st District Engineering Office,Capiz (First District),Iloilo East Coast-Capiz Rd,"10222",B00244PN,Anhawon Br.,21,Steel,Permanent,Year Known,"2008",Good,"2","0","1",8.7,"40",20,0,0,0.7,0.7,"2",0,River/Waterway (fresh water),Anhawon,Panay, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00273PN,"0","505",6.8,0,Deck scalling and Expansion joint deterioration of joint sealant
"5559",Visayas,Region VI,Iloilo,Iloilo City District Engineering Office,Iloilo City (Lone District),Iloilo City-Leganes-Dumangas Coastal Rd,"140",B00471PN,Ticud Br.,71,Concrete,Permanent,Year Known,"2000",Fair,"2","1","2",9.36,"40",0,0,0,0.83,0.83,"2",0.145594,River/Waterway (fresh water),Baldoza,Lapaz, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00086PN,"0","509",8.3,4.75,"BRIDGE WERE NEWLY WIDENED AND RETROFITTED , EXPANSION JOINT WERE RECOMMENDED FOR REPLACEMENT, OTHER DEFECTS SUBJECT FOR REPAIR OF DAMAGE AND ROUTINE MAINTENANCE"
"5560",Visayas,Region VI,Capiz,Capiz 2nd District Engineering Office,Capiz (Second District),Capiz-Aklan Rd,"6455",B00264PN,Sisi Br.,40,Steel,Permanent,Year Known,"2008",Good,"2","0","1",9.4,"43",20,0,0,0.7,0.7,"2",0,River/Waterway (fresh water),Maninang,Sapi-An, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00298PN,"0","503",8.4,0,Routine maintenance only. Construction of additional 2-lane bridge in preparation for road widening from 2-lanes to 4-lanes.
"5561",Visayas,Region VI,Negros Occidental,Negros Occidental 2nd District Engineering Office,Negros Occidental (Fifth District),Jct Pontevedra-La Castellana Rd,"2",B00419NR,Pantao Br.,18,Concrete,Permanent,Year Known,"1986",Good,"2","2","3",9.1,"30",20,0,0,0.4,0.4,"2",0.024793,River/Waterway (fresh water),Robles,La Castellana, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00201NR,"0","0",5.7,5,The bridge Funded for Major Repair CY 2015
"5562",Luzon,Region V,Sorsogon,Sorsogon 2nd District Engineering Office,Sorsogon (Second District),Ariman-Jct Bulusan Lake Rd,"13078",B00177LZ,Macabari Br. 2,25,Concrete,Permanent,Year Known,"1972",Bad,"2","2","3",8.4,"0",15,0,0,0.46,0.46,"2",0,Sea (Exposed),Macabari,Barcelona, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S03765LZ,"0","0",4.4,2.8,"Under Construction - For Replacement, funded under NEP 2020"
"5563",Visayas,Region VII,Bohol,Bohol 1st District Engineering Office,Bohol (First District),Tagbilaran East Rd (Tagbilaran-Jagna),"242",B00235BH,Tagbuane Br. 2,35,Steel,Permanent,Year Known,"2018",Fair,"2","0","1",7.2,"25",0,0,0,0,0,"2",0.125786,Sea (Exposed),Tagbuane,Alburquerque, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00003BH,"0","850",6.97,0,The bridge is the C200 Type Temporary Steel Bridge utilized/improved and made into a permanent bridge funded under GAA 2017.
"5564",Visayas,Region VI,Aklan,Aklan District Engineering Office,Aklan (Second District),Aklan West Rd (Kalibo-Nabas),"8137",B00294PN,Guinhalinan Br.,24,Steel,Permanent,Year Known,"1936",Fair,"2","0","1",8.84,"0",0,0,0,0.42,0.42,"2",0.245283,Estuary (Salt Water),Poblacion,Ibajay, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00324PN,"0","503",4.8,0,Strengthen due to unstable bridge elements
"5565",Visayas,Region VII,Bohol,Bohol 3rd District Engineering Office,Bohol (Third District),Tagbilaran East Rd (Tagbilaran-Jagna),"53605",B00054BH,Cuenco Br.,98,Concrete,Permanent,Year Known,"1965",Fair,"2","7","8",9.27,"30",20,0,0,1.24,1.21,"2",0.084765,River/Waterway (fresh water),Manaba,Garcia Hernandez, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00078BH,"0","850",6.15,4.87,"Bridge is in FAIR Condition. Needs foundation protection on Pier 1, Patching on spalling at Span 6 - G1, honeycomb at Span 7 - G2, and, Rebar Exposure at Span 8 -G1."
"5566",Visayas,Region VI,Iloilo,Iloilo 2nd District Engineering Office,Iloilo (Third District),Pototan-Tabugon Rd,"8482",B00198PN,Irrigation Canal Br. 2,10,Concrete,Permanent,Year Known,"1970",Fair,"2","0","1",7.85,"17",5,0,0,0.53,0.53,"2",0.110063,Not Specified,Lico-An,Dingle, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00205PN,"0","0",5.2,0,Repair bridge bottom deck slab and other concrete members
"5567",Visayas,Region VII,Cebu,Cebu 2nd District Engineering Office,Cebu (First District),N Bacalso Ave (Cebu South Rd),"5974",B00516CB,Abuno Br.,37,Concrete,Permanent,Year Known,"2005",Fair,"2","1","2",19.4,"30",20,0,0,1.7,1.7,"4",0.045977,River/Waterway (fresh water),Tunghaan,Minglanilla, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00285CB,"0","8",7.6,5.75,Condition of Bridge structure is good. Deck wearing surface need to be replaced by new asphalt.
"5568",Visayas,Region VI,Negros Occidental,Negros Occidental 3rd District Engineering Office,Negros Occidental (Sixth District),Bacolod South Rd (Kabankalan-Hinobaan Section),"54136",B00239NR,Inayawan Br.,16,Concrete,Permanent,Year Known,"1969",Good,"2","0","1",9.51,"40",20,0,0,0.79,0.79,"2",0.163522,River/Waterway (fresh water),Inayawan,Cauayan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00224NR,"0","712",5.29,0,This bridge is newly retrofitted.
"5569",Visayas,Region VI,Antique,Antique District Engineering Office,Antique (Lone District),Iloilo-Antique Rd,"112634",B00350PN,San Antonio Br.,25,Concrete,Permanent,Year Known,"1985",Fair,"2","0","1",9.7,"16",20,0,0,0.81,0.81,"2",0.081761,Estuary (Salt Water),Brgy. San Antonio,Culasi, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00338PN,"0","501",5,0,Cracks on concrete bridge deck. Repair with concrete epoxy injection.
"5570",Visayas,Region VI,Iloilo,Iloilo 3rd District Engineering Office,Iloilo (Fifth District),Iloilo East Coast-Capiz Rd,"59963",B00215PN,Dulang Br.,28,Concrete,Permanent,Year Known,"2012",Good,"2","2","3",9.66,"40",20,0,0,0.76,0.76,"2",0.018868,River/Waterway (fresh water),San Fernando,Barotac Viejo, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00228PN,"0","505",5.1,2.27,"ROUTINE MAINTENANCE ONLY, BRIDGE WIDENING IS ON GOING"
"5571",Visayas,Region VI,Negros Occidental,Negros Occidental 2nd District Engineering Office,Negros Occidental (Fifth District),Hinigaran-Isabela Rd,"12626",B00379NR,Binalbagan (Bagacay) Br.,92,Concrete,Permanent,Year Known,"2009",Good,"2","2","3",9.6,"40",20,0,0,1.1,1.1,"2",0,River/Waterway (fresh water),Aranda,Hinigaran, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00366NR,"0","710",13.4,13.4,The bridge constructed in 3 spans PSCG
